,customer_id,signup_date,true_lifetime_days
4427,C04427,2026-06-30,30
4428,C04428,2026-07-01,156
4429,C04429,2026-07-01,118
4430,C04430,2026-07-01,149
4431,C04431,2026-07-01,30
4432,C04432,2026-07-01,43
4433,C04433,2026-07-02,76
4434,C04434,2026-07-02,150
4435,C04435,2026-07-02,95
4436,C04436,2026-07-02,226
4437,C04437,2026-07-02,30
4438,C04438,2026-07-02,251
4439,C04439,2026-07-02,56
4440,C04440,2026-07-03,296
4441,C04441,2026-07-03,261
4442,C04442,2026-07-03,133
4443,C04443,2026-07-03,210
4444,C04444,2026-07-03,164
4445,C04445,2026-07-03,30
4446,C04446,2026-07-03,266
4447,C04447,2026-07-03,110
4448,C04448,2026-07-03,156
4449,C04449,2026-07-04,220
4450,C04450,2026-07-04,88
4451,C04451,2026-07-04,160
4452,C04452,2026-07-04,80
4453,C04453,2026-07-04,137
4454,C04454,2026-07-04,297
4455,C04455,2026-07-04,158
4456,C04456,2026-07-04,30
4457,C04457,2026-07-04,165
4458,C04458,2026-07-05,34
4459,C04459,2026-07-05,310
4460,C04460,2026-07-05,258
4461,C04461,2026-07-05,79
4462,C04462,2026-07-05,107
4463,C04463,2026-07-05,298
4464,C04464,2026-07-05,105
4465,C04465,2026-07-05,119
4466,C04466,2026-07-05,242
4467,C04467,2026-07-05,350
4468,C04468,2026-07-06,34
4469,C04469,2026-07-06,264
4470,C04470,2026-07-06,261
4471,C04471,2026-07-06,30
4472,C04472,2026-07-06,74
4473,C04473,2026-07-06,111
4474,C04474,2026-07-06,92
4475,C04475,2026-07-06,365
4476,C04476,2026-07-06,132
4477,C04477,2026-07-06,137
4478,C04478,2026-07-07,188
4479,C04479,2026-07-07,98
4480,C04480,2026-07-07,365
4481,C04481,2026-07-07,90
4482,C04482,2026-07-07,107
4483,C04483,2026-07-07,30
4484,C04484,2026-07-07,82
4485,C04485,2026-07-07,316
4486,C04486,2026-07-07,30
4487,C04487,2026-07-07,306
4488,C04488,2026-07-07,73
4489,C04489,2026-07-08,98
4490,C04490,2026-07-08,204
4491,C04491,2026-07-08,56
4492,C04492,2026-07-08,220
4493,C04493,2026-07-08,30
4494,C04494,2026-07-08,330
4495,C04495,2026-07-08,107
4496,C04496,2026-07-08,146
4497,C04497,2026-07-08,246
4498,C04498,2026-07-08,72
4499,C04499,2026-07-09,103
4500,C04500,2026-07-09,204
4501,C04501,2026-07-09,365
4502,C04502,2026-07-09,298
4503,C04503,2026-07-09,61
4504,C04504,2026-07-09,101
4505,C04505,2026-07-09,173
4506,C04506,2026-07-09,153
4507,C04507,2026-07-09,85
4508,C04508,2026-07-09,177
4509,C04509,2026-07-09,30
4510,C04510,2026-07-09,365
4511,C04511,2026-07-09,332
4512,C04512,2026-07-10,42
4513,C04513,2026-07-10,92
4514,C04514,2026-07-10,168
4515,C04515,2026-07-10,311
4516,C04516,2026-07-10,307
4517,C04517,2026-07-10,30
4518,C04518,2026-07-10,78
4519,C04519,2026-07-10,250
4520,C04520,2026-07-10,55
4521,C04521,2026-07-10,59
4522,C04522,2026-07-11,356
4523,C04523,2026-07-11,37
4524,C04524,2026-07-11,180
4525,C04525,2026-07-11,150
4526,C04526,2026-07-11,247
4527,C04527,2026-07-11,197
4528,C04528,2026-07-11,168
4529,C04529,2026-07-11,93
4530,C04530,2026-07-11,295
4531,C04531,2026-07-11,89
4532,C04532,2026-07-11,301
